,customer_id,age,gender,balance,num_of_products,credit_score,tenure,active_member,estimated_salary,has_cr_card,is_primary_account,churn
356,356,40,Female,98181.72099648393,2,539,5,1,91034.90160271902,1,1,0
357,357,26,Female,36975.538928010224,4,582,13,0,12620.740589595844,0,1,0
358,358,29,Female,62579.78396212309,1,748,14,0,40119.7127980842,1,0,0
359,359,18,Male,49012.88613365966,3,365,10,0,80955.27421970766,1,1,0
360,360,75,Female,14282.827921676611,4,626,26,0,78051.59869061115,0,0,0
361,361,18,Female,5554.362337257057,1,755,14,1,16065.923652204088,1,0,0
362,362,51,Female,62576.941508195894,1,776,12,1,38233.34191410223,0,1,0
363,363,65,Other,24702.18703478856,1,584,5,0,80325.44072168549,1,1,1
364,364,18,Male,24365.399961371502,1,330,3,1,53147.03432396178,0,1,0
365,365,33,Female,95697.61897103106,3,747,13,0,61240.50858051031,1,0,1
366,366,78,Other,46177.330431129136,1,513,12,1,32779.42909106536,1,0,0
367,367,81,Other,2942.606650068924,3,324,9,0,14153.316668327327,0,1,0
368,368,80,Other,33984.27151498068,1,672,24,0,47972.31092744597,0,0,0
369,369,86,Female,58449.154225222665,1,696,21,1,85128.23634898267,1,0,1
370,370,39,Other,32856.74185171208,3,636,28,0,94318.24414346085,1,1,0
371,371,84,Male,2685.1954034142314,2,579,11,1,75178.29116362226,1,1,0
372,372,43,Other,44431.126546673535,4,847,23,1,53252.10382146922,1,1,0
373,373,33,Other,10590.633617477784,4,497,7,1,74144.93772052563,0,1,0
374,374,68,Other,61916.00246627044,3,778,19,0,87548.75345077105,0,0,0
375,375,74,Other,61958.7100222688,1,369,4,1,93079.89340284455,0,1,0
376,376,46,Male,3775.9139598400716,3,804,1,1,20393.44035378116,1,1,1
377,377,86,Female,29066.626159937725,1,409,19,0,98328.21112758286,0,0,0
378,378,64,Male,41368.626373900384,3,681,11,0,16982.400343654714,0,1,1
379,379,79,Male,55026.40978591779,4,696,5,0,105750.32048392907,1,0,0
380,380,86,Female,29606.34297081951,3,708,29,1,53146.49285788156,0,0,0
381,381,33,Other,28774.651255139815,4,650,14,1,70161.45253195558,1,0,0
382,382,65,Female,98301.51562502593,4,833,17,1,41898.074509708225,0,0,0
383,383,56,Female,4186.27957208999,4,800,17,0,56933.0385187216,1,1,1
384,384,50,Male,98904.54140911519,3,720,9,0,102971.31403634878,1,0,0
385,385,40,Female,4775.194107839653,2,410,6,1,42526.59551131207,0,1,0
386,386,27,Other,28834.142779468584,3,508,9,0,72059.82674871484,1,0,0
387,387,86,Male,49369.085496935004,3,738,4,1,81178.70234013851,1,0,0
388,388,51,Other,14329.83430143252,2,477,15,0,26104.90207842222,1,1,0
389,389,69,Male,13484.636251872384,2,724,28,0,95559.7694076277,0,0,0
390,390,27,Other,25631.271326094586,4,627,18,0,119897.43168233288,0,1,0
391,391,36,Female,97350.71835735695,1,310,2,0,27056.76596714866,1,0,0
392,392,75,Female,38011.68588745641,1,551,6,1,94467.29113019825,1,0,0
393,393,18,Female,56599.48382691918,4,534,18,1,26178.0402810044,1,0,0
394,394,86,Other,70429.14023816463,3,553,11,1,114528.1878460066,1,0,0
395,395,21,Male,74222.18355242103,1,777,9,1,55208.41465343775,1,1,0
396,396,33,Male,68804.09663453548,3,428,4,1,117790.86558222504,0,1,1
397,397,41,Male,33692.819319172486,2,831,28,0,17470.9564713465,1,0,0
398,398,19,Female,11172.782735606246,2,399,1,0,97007.92549893775,1,1,0
399,399,49,Other,28171.647533321087,4,589,2,0,62071.590928140424,1,1,0
400,400,41,Male,21029.522676950663,3,525,13,0,41844.343647953065,1,0,0
401,401,29,Other,13627.730486931678,4,424,14,1,92267.68931354297,0,1,0
402,402,67,Male,2449.6731751618704,1,737,19,1,79886.1624170354,0,0,0
403,403,52,Female,93572.58490584142,1,646,12,0,109317.34061820863,0,1,0
404,404,50,Other,92103.43865453382,1,482,16,1,37369.065804541126,1,0,0
405,405,50,Male,5041.700563016927,3,650,19,1,113371.99164296404,1,1,0
406,406,78,Male,17308.45728204018,4,814,3,1,80605.50390139186,1,0,1
407,407,68,Male,13950.047146279365,4,677,18,0,59547.74696747855,1,1,0
408,408,60,Male,28122.293442151735,1,764,25,1,15844.444399068307,0,1,0
409,409,29,Female,20406.887047874112,4,639,14,0,94169.37423690525,1,1,0
410,410,84,Male,94585.35373978551,2,440,14,1,104424.17952700499,0,1,0
411,411,82,Male,8417.043656020383,2,410,8,0,99054.30727199538,1,0,1
412,412,50,Female,21167.082700450323,2,560,2,0,90923.27036756882,0,1,0
413,413,57,Male,8072.330458291443,2,487,1,0,116635.22881748935,0,0,1
414,414,60,Other,98038.53486444365,4,670,6,0,103401.3074525478,0,1,1
415,415,61,Other,91841.3509097005,2,657,8,0,112066.6925989577,0,1,0
416,416,46,Male,71663.15897654109,2,572,21,1,90352.66975140468,0,1,0
417,417,30,Female,42597.30322199134,2,748,29,0,100222.78752996541,1,1,0
418,418,29,Female,19017.813552399253,2,716,4,1,41807.40365851717,1,0,0
419,419,63,Female,22148.97250201424,2,687,16,1,83578.90872694667,0,0,0
420,420,19,Male,44304.000855601145,3,637,2,0,32609.266513523737,0,1,0
421,421,52,Male,76822.26713364816,3,610,8,1,17619.75236276787,1,1,0
422,422,25,Other,26472.94959989589,2,628,7,1,73718.20377093236,0,0,1
423,423,43,Female,31079.191253464665,2,346,8,1,96119.98710839104,1,1,0
424,424,51,Male,59994.42914044706,4,448,23,0,19103.355633185936,0,1,0
425,425,24,Male,23772.936227825357,2,649,16,1,29940.987378436595,1,1,0
426,426,85,Male,58421.86212928036,1,622,23,1,20226.412115649764,0,0,0
427,427,75,Female,38713.08932722846,3,419,7,0,79759.57621528166,1,0,1
428,428,46,Female,3436.8205901348038,2,697,20,0,18745.228733653443,1,0,0
429,429,53,Other,40270.12862319639,3,496,13,1,20262.51324614708,0,1,0
430,430,38,Female,91952.52795191448,2,712,21,1,39058.40499024713,1,0,0
431,431,53,Male,29311.18791334606,1,738,15,1,39725.83510757592,0,1,0
432,432,27,Other,32283.2389436469,2,336,17,1,71325.39874855553,1,0,0
433,433,41,Female,6594.088805928688,3,486,16,1,13540.499586905218,1,0,0
434,434,81,Female,61504.74485692943,3,719,23,0,77687.91665817125,1,1,0
435,435,66,Female,84924.2364298339,3,759,6,0,55287.89827265261,0,1,0
436,436,53,Female,35292.28930931017,4,409,19,1,29660.50552097313,0,0,0
437,437,41,Male,24024.555751998843,3,486,14,1,81868.09233328265,0,0,0
438,438,40,Female,95661.18541638587,2,770,26,1,46264.13583478298,1,0,0
439,439,79,Male,74507.26145914884,1,377,27,1,101023.83668860386,0,0,0
440,440,54,Male,56716.355928326455,1,673,6,0,118837.57370868226,1,1,0
441,441,29,Male,30553.116634488408,2,629,1,0,95693.1772789243,0,1,0
442,442,72,Other,22079.801797640088,4,424,26,1,91728.90065818944,1,0,0
443,443,30,Male,71574.40390004672,2,615,1,1,49066.879943311906,0,0,0
444,444,40,Female,52178.881713734416,3,619,6,0,68806.62597623061,0,1,0
445,445,47,Other,52059.98168029811,4,774,18,0,15794.946540002755,1,0,0
446,446,34,Female,7370.98186722438,2,788,5,0,90006.87577840904,0,0,1
447,447,79,Male,51219.4476759606,4,813,29,1,84254.43287029881,0,1,1
448,448,30,Female,82274.40310394937,1,633,27,1,39628.72098111749,0,0,0
449,449,76,Other,94679.9277795759,2,370,11,1,68755.00741052719,1,0,0
450,450,36,Other,10668.239748173513,2,764,14,0,84724.52435861196,1,1,1
451,451,66,Female,63116.52106990708,1,675,12,1,50468.34888736506,0,1,0
452,452,29,Female,56834.72507982469,4,307,6,0,89816.88861748992,0,1,0
453,453,78,Female,89031.24909481418,1,463,6,0,97638.38507249448,1,1,0
454,454,36,Other,75124.40301848715,4,594,14,1,34589.039417073946,1,1,0
455,455,26,Male,96526.18691653133,2,657,25,0,43137.95342387091,1,1,0
456,456,88,Female,96003.25375819963,4,380,3,0,54171.92128794112,1,1,0
457,457,45,Male,22568.50933452208,4,574,2,1,35924.59583376479,1,0,1
458,458,69,Other,72535.0871900422,3,839,0,1,95316.8306491784,1,1,1
459,459,33,Female,53052.30913648944,3,346,6,0,72902.70033753992,0,1,0
460,460,86,Female,21460.199521530543,3,691,8,1,51811.312099791976,1,1,0
461,461,29,Other,19486.908221740072,1,378,0,0,11766.805440110522,1,1,0
462,462,42,Female,8108.43412662865,1,812,4,0,45845.8252655961,0,1,1
463,463,69,Male,79554.5276418689,3,322,14,1,102015.21721700541,0,1,0
464,464,70,Other,32450.478062000955,2,527,3,0,91786.27022634979,1,0,1
465,465,40,Other,85696.88353289665,2,737,9,0,17411.69907085385,0,1,1
466,466,33,Female,60831.53660232146,2,597,1,0,98158.98899972996,1,0,1
467,467,74,Other,67363.33548384608,1,559,22,0,29696.02010927359,0,1,0
468,468,56,Female,29167.374961019665,4,309,6,1,118575.90558481627,0,0,1
469,469,70,Female,45729.427939568355,1,457,28,0,105540.15846958931,0,0,0
470,470,59,Other,41231.75780831248,3,457,23,1,110458.65568119648,0,0,1
471,471,75,Female,23568.86639246012,4,619,18,0,94639.5435267921,1,1,0
472,472,56,Male,83251.21685267925,2,501,5,1,88185.44866973706,0,0,0
473,473,31,Male,62208.45058066211,1,420,14,1,36888.105047514655,0,0,1
474,474,22,Female,3743.1977453070144,1,438,19,0,74503.82566726967,0,1,1
475,475,52,Male,81991.70193786884,3,638,11,0,86606.73392620428,1,1,0
476,476,35,Female,10603.775602859145,2,559,10,1,41689.49455793782,0,1,0
477,477,26,Male,40369.643353255924,1,732,2,0,53813.87990021501,1,0,0
478,478,75,Other,57125.69016303779,1,343,19,0,114175.53277182017,1,1,1
479,479,34,Female,765.1245661217998,4,458,27,1,54875.3252322278,0,0,0
480,480,24,Female,65290.81054429361,1,654,16,0,44691.85179186662,0,0,0
481,481,63,Female,65970.29395602571,4,397,6,1,21793.375010692984,1,1,0
482,482,30,Female,65252.63171326467,1,837,22,1,47547.54969174128,1,1,0
483,483,57,Female,16346.793810627712,2,538,22,0,77335.73260716216,0,0,1
484,484,59,Female,25573.23267735494,3,774,17,0,26250.530592713698,1,0,0
485,485,26,Other,24737.581953274024,2,823,16,0,76581.51337480264,0,1,1
486,486,67,Other,96006.6983179637,3,691,15,1,91531.51335785385,0,0,0
487,487,44,Male,6752.818722587728,1,308,24,0,94506.83669711438,0,1,1
488,488,83,Female,42876.150770350396,2,812,1,1,118328.94350907874,1,1,0
489,489,22,Male,87125.39058201942,4,688,4,0,57801.77985103702,0,0,0
490,490,46,Male,76946.59944477161,3,509,29,1,13567.590245062036,0,1,1
491,491,54,Other,82244.21246489267,3,353,20,0,104015.88424443098,0,0,0
492,492,55,Male,97229.3584122333,1,451,12,0,19186.570859373744,0,0,0
493,493,25,Other,38726.18122731889,3,709,28,1,104782.29271067341,0,1,0
494,494,82,Male,30965.527438046116,3,309,10,0,118097.04831990176,0,0,0
495,495,34,Female,3065.949015019731,3,567,23,1,109750.53214296419,0,1,1
496,496,88,Male,15001.936178986209,1,750,0,0,116041.15464800187,0,1,0
497,497,62,Other,56201.465454302415,2,496,26,0,12566.952460644821,1,1,1
498,498,21,Other,15766.059505334008,1,697,22,0,11250.680591885324,1,1,1
499,499,53,Other,73630.50159809107,4,351,2,1,33132.755532651325,1,1,0
500,500,87,Male,3723.2604915937495,3,768,17,0,97858.3526964533,0,1,0
501,501,48,Male,25948.80232378819,3,667,20,0,19835.611889764674,1,1,0
502,502,36,Other,69545.31233884886,2,673,3,0,92117.00506123721,0,1,0
503,503,78,Female,25550.282423906378,3,358,28,0,11381.606569317004,1,1,0
504,504,71,Female,72876.04642244641,2,593,8,1,90420.92355580776,1,0,0
505,505,56,Male,99586.38754307019,3,409,10,0,37507.61638565452,0,1,0
506,506,36,Male,79708.39554491037,3,841,16,1,58448.27410452737,1,1,0
507,507,56,Other,34183.54587610025,1,406,10,0,117415.59567230659,1,0,0
508,508,84,Male,90059.19006282612,1,596,2,1,70690.86453991842,0,0,0
509,509,62,Male,5117.973566820943,4,394,18,1,18208.60278276554,1,0,0
510,510,30,Other,72500.68244473121,2,771,19,0,106044.48354688927,1,1,1
511,511,75,Other,2332.233156267505,4,378,22,1,45603.40524833631,0,1,0
512,512,37,Male,17455.5495356965,1,549,20,0,74388.8685406072,1,0,0
513,513,89,Female,98758.57415385745,2,638,10,0,88294.91961226142,0,1,1
514,514,78,Male,36088.4912494307,1,356,25,1,95526.45246693307,1,0,0
515,515,56,Female,82049.93781642387,2,446,13,1,57574.49090293439,1,0,0
516,516,18,Female,37608.6712835602,3,316,5,1,95039.63540486938,1,1,1
517,517,20,Female,84002.84507978156,4,667,18,0,22858.37279631898,0,0,0
518,518,79,Other,96543.95601267743,4,488,20,1,67823.57251695386,0,1,0
519,519,80,Other,43553.62434191665,2,547,28,1,12407.400684644113,1,1,0
520,520,42,Other,55934.91918482794,4,449,14,0,54689.81834583107,1,1,0
521,521,73,Male,62863.948996356776,1,512,27,0,50124.29546995962,0,0,0
522,522,50,Other,93483.48021752354,4,516,10,1,117594.58783372887,1,1,0
523,523,55,Other,25674.40874345579,2,305,17,0,53763.34737051117,0,1,0
524,524,23,Male,61124.937283372674,4,694,3,1,109780.13911479252,0,1,0
525,525,75,Male,32472.02282231425,4,603,27,0,57882.97710204232,0,0,0
526,526,61,Female,21693.318018241946,1,710,18,1,68672.6585464144,1,0,0
527,527,62,Male,8492.033902321416,3,702,2,1,48578.7738205832,0,0,0
528,528,49,Male,62071.08637359489,1,679,11,1,80401.70981728779,0,0,1
529,529,62,Other,88208.54788715683,4,751,3,1,91303.23406316747,1,0,1
530,530,78,Female,35139.288884451256,4,528,23,1,97016.60387093651,0,0,0
531,531,64,Female,55266.853619297726,3,804,11,0,86333.35003457121,1,0,0
532,532,38,Male,64213.37952941158,3,444,23,1,46294.23134434056,1,1,0
533,533,53,Other,41465.0177795204,1,349,0,1,46365.54672784389,1,0,1
534,534,36,Other,90334.78503660581,3,723,27,1,48269.86038111848,1,0,0
535,535,37,Other,36275.51612011766,1,399,15,1,14161.454567078668,1,0,0
536,536,74,Other,12501.082008984366,2,642,20,0,113735.71661959785,1,0,1
537,537,35,Male,14402.035805169955,4,825,29,1,31529.77561793085,0,1,0
538,538,64,Other,89085.76145077127,3,312,1,1,27512.960147813843,1,0,0
539,539,66,Female,98800.80428479597,2,471,25,0,70758.99164215091,1,1,0
540,540,31,Female,28893.785057171695,2,788,21,0,15215.70769046671,1,0,1
541,541,32,Male,14360.272565471143,1,658,2,1,102162.76487394617,0,0,0
542,542,48,Other,48221.22817562094,1,405,27,1,106382.0609342479,0,1,0
543,543,18,Other,70952.80635765979,3,488,15,0,53759.08318393007,1,0,0
544,544,71,Other,61240.29081029721,1,828,25,1,116856.0540272045,1,0,0
545,545,20,Other,95110.81820826126,2,349,9,1,45668.29966788957,0,0,1
546,546,33,Male,81777.7883971628,2,548,28,1,38625.97370372924,1,1,0
547,547,74,Other,86897.2165064002,4,709,28,0,118865.81120849264,1,0,1
548,548,29,Male,54166.715884907026,2,690,8,0,37533.56974987619,0,1,0
549,549,33,Other,32727.519333145006,3,678,13,1,58867.76870730582,0,0,0
550,550,89,Other,70173.60104605791,4,526,24,0,77305.47991441298,0,1,1
551,551,41,Female,43905.30399513951,1,512,7,0,45478.313738084566,0,0,0
552,552,45,Male,28775.424056232456,4,828,1,0,52263.85955506883,0,0,0
553,553,25,Female,15227.068567229751,2,645,10,1,89283.48929952542,1,1,1
554,554,53,Male,52787.42078895624,3,718,1,0,89532.7613597771,1,1,0
555,555,25,Other,59425.356719991876,1,383,26,0,98398.03368281972,0,0,0
556,556,75,Other,56878.568265417496,1,496,14,0,75307.1914622028,0,0,0
557,557,77,Male,11654.836343355402,2,829,17,1,35687.624269658554,1,1,0
558,558,67,Female,56998.73195387432,3,520,4,0,46642.03076814463,1,1,0
559,559,45,Male,16841.410680514102,2,475,27,1,109077.74076661964,0,0,1
560,560,58,Male,66371.4165451469,2,621,25,0,90710.12293547773,1,0,0
561,561,81,Other,42938.39966655334,3,834,24,1,19683.121486258744,1,1,0
562,562,44,Female,84878.85877391555,2,693,6,0,92897.81124633436,1,0,0
563,563,80,Male,77826.57447937787,3,623,22,0,46372.33913928092,1,1,0
564,564,34,Female,72438.20515166337,3,384,18,1,12554.968326546641,0,0,0
565,565,50,Female,70073.70993343023,2,726,18,1,63210.50060178882,1,0,0
566,566,46,Male,56048.8039478102,2,567,25,0,107173.5821084463,1,0,0
567,567,30,Female,6111.357612834434,4,411,15,1,58878.43349948136,1,0,1
568,568,63,Other,65548.9623533001,1,697,18,0,118768.0214101588,0,0,0
569,569,52,Other,46692.21775637152,1,351,16,1,29588.414643521464,1,1,1
570,570,23,Other,46955.4713993533,3,383,12,0,48598.71383325364,0,1,0
571,571,86,Other,37902.21954662697,4,724,27,1,11828.069198045225,0,1,0
572,572,64,Female,92907.09148417106,3,320,7,0,15538.929168147672,1,0,0
573,573,42,Other,24945.126695243234,4,355,27,0,48974.86085881877,0,1,1
574,574,83,Male,31659.445340977963,3,590,10,1,68122.69544597901,0,0,0
575,575,27,Other,96304.07827356226,1,672,17,1,36080.35136245133,0,0,0
576,576,73,Male,81015.3735276698,4,307,10,0,28310.641768879992,0,0,0
577,577,47,Male,1408.6412162869988,2,423,22,0,56274.0854032079,1,0,0
578,578,22,Other,90610.75998618739,2,400,8,0,28774.316172347055,1,1,1
579,579,50,Other,22664.729883307034,1,392,13,1,79398.63132061246,0,0,1
580,580,82,Female,70593.25391660635,4,684,1,0,115081.7949806009,1,0,0
581,581,35,Male,55307.31073672155,2,379,28,1,98719.77513299425,0,1,1
582,582,66,Other,53681.1883602784,2,597,16,1,33673.516184520646,0,0,0
583,583,28,Female,71792.13233927192,2,330,20,1,114624.88402831275,1,1,1
584,584,43,Other,20718.14718944397,1,677,15,1,92624.05085660158,0,1,1
585,585,80,Other,15902.513076642656,3,629,25,1,27046.924185231062,1,1,0
586,586,76,Other,65191.26067329519,2,598,4,1,73737.3748711592,1,1,1
587,587,44,Male,29057.922890466227,2,581,0,1,116312.65088319036,0,0,0
588,588,66,Other,97395.02076577609,3,311,8,1,20643.393124556613,1,1,0
589,589,50,Female,45151.18390746734,2,368,2,0,39810.54722763499,1,0,0
590,590,18,Other,11159.702000696525,4,822,13,0,51150.09183502228,1,0,0
591,591,38,Other,68581.51661720447,2,322,17,1,22715.37005023097,1,1,0
592,592,72,Female,30615.929246613126,3,636,11,0,42917.05853207231,0,0,0
593,593,23,Female,14858.74276214022,1,726,22,1,86155.77381684133,1,0,0
594,594,86,Male,42282.3362889921,1,508,13,1,62496.26666169315,0,1,1
595,595,22,Male,96422.22780872781,4,514,27,1,56318.152537427806,1,1,0
596,596,20,Male,41143.057638713,2,722,15,1,57513.31847318658,0,0,0
597,597,70,Male,34733.37657310635,2,372,4,1,93561.74804543426,0,1,0
598,598,40,Female,44450.89620693041,3,573,19,1,119040.90091135271,0,0,1
599,599,70,Other,1211.5705599648363,3,532,19,1,74751.0503718323,1,1,0
600,600,54,Other,13310.153859861406,4,340,14,1,92670.52088267167,0,1,0
601,601,34,Other,84967.46181346077,4,588,8,1,50981.58666886994,0,0,1
602,602,18,Male,97803.44120945137,2,569,24,0,104670.40755862312,0,0,0
603,603,68,Female,15794.148560368138,2,738,16,0,56235.84120735068,1,0,0
604,604,62,Female,53551.78183869084,4,613,11,0,112863.53243618236,1,1,0
605,605,21,Female,96633.34338056436,1,809,12,0,91785.50899946346,1,1,1
606,606,79,Other,15658.137617896384,1,693,9,1,87818.75209704117,0,0,0
607,607,82,Male,18630.961750245024,1,327,6,1,41914.84423672176,0,1,0
608,608,49,Female,92681.63539283983,1,569,26,1,97575.08488809595,0,0,0
609,609,51,Male,70568.76464523825,4,766,23,0,21580.932999493743,0,1,0
610,610,89,Female,15196.668684216074,3,373,20,0,69182.66641203634,1,0,0
611,611,56,Male,39349.26711186097,1,545,6,0,90891.50273317953,1,0,0
612,612,43,Female,5626.994421471054,4,709,7,0,107195.11850972047,0,1,0
613,613,51,Male,43267.15339176942,1,797,23,0,72661.9028554228,1,1,1
614,614,71,Female,77790.1494487037,2,717,14,1,38415.5268666257,1,1,0
615,615,20,Female,55397.20545861272,1,510,24,1,103374.75832890547,1,0,0
616,616,67,Male,64744.21218162031,4,522,20,1,94477.85545617338,1,0,0
617,617,29,Male,32682.013220020923,2,659,17,0,26892.123308938826,1,1,0
618,618,82,Other,16139.5917744793,2,319,21,1,105962.63173342914,1,0,0
619,619,71,Male,1311.667577348441,1,722,0,0,115586.49594832938,0,0,0
620,620,22,Female,82131.23443293454,1,420,9,1,69150.76850193809,0,1,0
621,621,74,Female,63665.455934578786,2,472,21,0,14220.144100048343,1,1,0
622,622,34,Male,22932.12412876884,3,333,18,1,110717.5756693839,1,1,1
623,623,64,Other,41843.39600772948,4,370,28,0,23504.24423736307,1,0,0
624,624,40,Male,80144.32687281142,4,844,2,1,79643.3934323379,0,0,1
625,625,31,Female,53870.01860913857,4,834,6,0,54099.79545420229,0,0,0
626,626,83,Female,30015.98764459783,4,313,3,1,119123.70163934235,1,0,0
627,627,68,Other,26718.451717068547,4,605,4,1,110888.11377106191,0,0,0
628,628,55,Male,21761.402444882562,2,847,5,1,96295.41708920064,1,1,0
629,629,81,Female,82372.98801341698,4,570,27,0,31920.480761598854,0,0,0
630,630,55,Female,58186.03506846625,3,352,9,0,86911.22866113168,0,0,0
631,631,67,Female,70915.71657014643,3,793,11,1,72936.03896257677,0,1,0
632,632,47,Male,86012.04413974134,1,762,13,1,24888.143901926785,0,0,0
633,633,68,Male,98686.17025302163,1,822,21,1,97414.92140001424,1,0,0
634,634,80,Other,24948.358653078194,1,623,1,0,19510.19716767359,1,1,0
635,635,69,Female,18090.248745791294,1,823,2,0,62977.06415313623,1,1,1
636,636,55,Female,46199.83427939485,2,742,0,1,56921.978422159315,0,0,0
637,637,47,Other,3507.12794785325,3,550,2,1,98681.71495313218,0,1,0
638,638,68,Female,79171.78815635284,2,459,23,0,57032.41595867605,0,0,1
639,639,22,Other,88375.99988343821,3,335,14,0,86374.19680369557,0,1,0
640,640,46,Other,68603.96987480285,2,497,15,0,62608.68007484055,0,0,0
641,641,21,Female,26799.502456360937,3,749,19,1,74022.28633421636,1,1,0
642,642,27,Male,12315.547398879056,1,677,1,0,36514.509753124876,1,1,0
643,643,73,Male,38214.418791988835,3,545,19,0,32269.859038890227,0,0,0
